Date,Open,High,Low,Close,Adj Close,Volume
2020-05-29,23300.000000,23750.000000,22750.000000,23150.000000,23150.000000,213990
2020-06-01,23650.000000,24000.000000,23500.000000,23950.000000,23950.000000,298212
2020-06-02,24100.000000,25000.000000,23950.000000,24650.000000,24650.000000,434723
2020-06-03,22865.800781,23049.500000,22498.500000,23003.599609,23003.599609,482559
2020-06-04,23325.000000,23600.500000,22636.300781,23049.500000,23049.500000,397628
2020-06-05,22957.699219,24427.000000,22774.000000,23967.800781,23967.800781,603990
2020-06-08,24610.599609,24656.500000,23187.199219,23692.300781,23692.300781,426346
2020-06-09,23830.099609,24013.699219,22957.699219,23325.000000,23325.000000,278818
2020-06-10,23233.199219,23233.199219,22774.000000,23003.599609,23003.599609,250695
2020-06-11,22957.699219,23508.599609,22452.599609,22819.900391,22819.900391,383021
2020-06-12,21442.500000,22406.699219,21442.500000,22406.699219,22406.699219,338130
2020-06-15,22039.400391,22223.000000,20753.699219,20753.699219,20753.699219,338924
2020-06-16,21750.000000,22800.000000,21050.000000,22650.000000,22650.000000,312528
2020-06-17,22400.000000,22900.000000,22000.000000,22700.000000,22700.000000,196104
2020-06-18,22350.000000,22650.000000,22200.000000,22400.000000,22400.000000,81828
2020-06-19,22450.000000,22550.000000,22000.000000,22050.000000,22050.000000,130836
2020-06-22,22050.000000,22200.000000,21550.000000,21650.000000,21650.000000,115697
2020-06-23,21800.000000,22050.000000,21200.000000,21900.000000,21900.000000,120132
2020-06-24,21850.000000,22350.000000,21550.000000,21700.000000,21700.000000,94600
2020-06-25,21250.000000,21700.000000,21000.000000,21100.000000,21100.000000,113764
2020-06-26,21100.000000,21450.000000,21000.000000,21150.000000,21150.000000,107017
2020-06-29,20900.000000,20950.000000,20050.000000,20100.000000,20100.000000,169067
2020-06-30,20250.000000,21150.000000,20150.000000,20450.000000,20450.000000,130723
2020-07-01,20600.000000,20700.000000,20300.000000,20400.000000,20400.000000,115285
2020-07-02,20400.000000,21350.000000,20400.000000,21300.000000,21300.000000,174774
2020-07-03,21300.000000,21300.000000,20350.000000,20900.000000,20900.000000,249455
2020-07-06,20900.000000,21000.000000,20300.000000,20450.000000,20450.000000,218166
2020-07-07,20650.000000,20650.000000,20050.000000,20100.000000,20100.000000,247341
2020-07-08,20000.000000,20200.000000,19900.000000,20150.000000,20150.000000,191556
2020-07-09,20000.000000,20300.000000,19650.000000,19750.000000,19750.000000,354335
2020-07-10,19600.000000,19700.000000,19050.000000,19250.000000,19250.000000,226318
2020-07-13,19300.000000,19850.000000,19100.000000,19600.000000,19600.000000,202171
2020-07-14,19700.000000,19950.000000,19200.000000,19850.000000,19850.000000,170763
2020-07-15,19950.000000,20400.000000,19600.000000,19850.000000,19850.000000,315761
2020-07-16,19700.000000,20000.000000,19450.000000,19550.000000,19550.000000,234630
2020-07-17,19600.000000,19600.000000,19200.000000,19500.000000,19500.000000,216916
2020-07-20,19500.000000,19500.000000,19150.000000,19450.000000,19450.000000,233376
2020-07-21,19550.000000,20750.000000,19550.000000,20450.000000,20450.000000,777529
2020-07-22,20450.000000,20450.000000,19900.000000,19900.000000,19900.000000,290524
2020-07-23,19950.000000,20100.000000,19600.000000,19800.000000,19800.000000,250396
2020-07-24,19450.000000,19650.000000,19250.000000,19450.000000,19450.000000,223205
2020-07-27,19450.000000,19650.000000,19150.000000,19300.000000,19300.000000,152959
2020-07-28,19350.000000,19550.000000,19200.000000,19350.000000,19350.000000,182779
2020-07-29,19250.000000,19550.000000,19100.000000,19300.000000,19300.000000,122463
2020-07-30,19300.000000,19650.000000,19200.000000,19500.000000,19500.000000,113311
2020-07-31,19650.000000,20000.000000,19600.000000,19700.000000,19700.000000,201308
2020-08-03,19750.000000,19800.000000,19100.000000,19350.000000,19350.000000,159496
2020-08-04,19350.000000,19600.000000,19200.000000,19300.000000,19300.000000,135143
2020-08-05,18700.000000,18800.000000,18150.000000,18400.000000,18400.000000,859556
2020-08-06,18450.000000,18700.000000,18150.000000,18600.000000,18600.000000,363382
2020-08-07,18450.000000,19150.000000,18300.000000,18800.000000,18800.000000,648898
2020-08-10,19200.000000,20000.000000,18950.000000,20000.000000,20000.000000,910183
2020-08-11,20100.000000,20550.000000,19600.000000,19950.000000,19950.000000,581362
2020-08-12,20400.000000,22150.000000,20100.000000,21900.000000,21900.000000,2250051
2020-08-13,23700.000000,25900.000000,22450.000000,24450.000000,24450.000000,3581424
2020-08-14,25050.000000,26850.000000,23550.000000,23800.000000,23800.000000,3906248
2020-08-18,22250.000000,22700.000000,20050.000000,20350.000000,20350.000000,2371754
2020-08-19,20000.000000,21850.000000,20000.000000,21000.000000,21000.000000,1098043
2020-08-20,20600.000000,20850.000000,19600.000000,19950.000000,19950.000000,745218
2020-08-21,20500.000000,20700.000000,19800.000000,20300.000000,20300.000000,569118
2020-08-24,19650.000000,21150.000000,19500.000000,20600.000000,20600.000000,734751
2020-08-25,21050.000000,21800.000000,20800.000000,21650.000000,21650.000000,766841
2020-08-26,21700.000000,22150.000000,20850.000000,21900.000000,21900.000000,799464
2020-08-27,21700.000000,21750.000000,20850.000000,21150.000000,21150.000000,621596
2020-08-28,21300.000000,21650.000000,20800.000000,20950.000000,20950.000000,613722
2020-08-31,21000.000000,22350.000000,20950.000000,22000.000000,22000.000000,954268
2020-09-01,22800.000000,23200.000000,22300.000000,23050.000000,23050.000000,982877
2020-09-02,23600.000000,24450.000000,23050.000000,23750.000000,23750.000000,948251
2020-09-03,24200.000000,24350.000000,23350.000000,23900.000000,23900.000000,611028
2020-09-04,22900.000000,24200.000000,22400.000000,24100.000000,24100.000000,744684
2020-09-07,23900.000000,24300.000000,23500.000000,23650.000000,23650.000000,478561
2020-09-08,24000.000000,24200.000000,23400.000000,23500.000000,23500.000000,407199
2020-09-09,23000.000000,23700.000000,23000.000000,23300.000000,23300.000000,362707
2020-09-10,23500.000000,23550.000000,22600.000000,22950.000000,22950.000000,508114
2020-09-11,22950.000000,23350.000000,22800.000000,23300.000000,23300.000000,302703
2020-09-14,23850.000000,23900.000000,23300.000000,23500.000000,23500.000000,354877
2020-09-15,23700.000000,23750.000000,23300.000000,23450.000000,23450.000000,221807
2020-09-16,23400.000000,23450.000000,23000.000000,23100.000000,23100.000000,327992
2020-09-17,23150.000000,23200.000000,22400.000000,22600.000000,22600.000000,458171
2020-09-18,22900.000000,23050.000000,22400.000000,22700.000000,22700.000000,286422
2020-09-21,22650.000000,23400.000000,22450.000000,23050.000000,23050.000000,430325
2020-09-22,22900.000000,23100.000000,22000.000000,22000.000000,22000.000000,430307
2020-09-23,22100.000000,22300.000000,21100.000000,21650.000000,21650.000000,315875
2020-09-24,21350.000000,21400.000000,20500.000000,20750.000000,20750.000000,419232
2020-09-25,21050.000000,21200.000000,20500.000000,21100.000000,21100.000000,189285
2020-09-28,21300.000000,21900.000000,21150.000000,21900.000000,21900.000000,204756
2020-09-29,22150.000000,22450.000000,21850.000000,22450.000000,22450.000000,281122
2020-10-05,22300.000000,22400.000000,21850.000000,22100.000000,22100.000000,230455
2020-10-06,22100.000000,22150.000000,21600.000000,21750.000000,21750.000000,240476
2020-10-07,21600.000000,21900.000000,21400.000000,21800.000000,21800.000000,152863
2020-10-08,21950.000000,22450.000000,21750.000000,22300.000000,22300.000000,294916
2020-10-12,23100.000000,23300.000000,22750.000000,22900.000000,22900.000000,628805
2020-10-13,23100.000000,23200.000000,22350.000000,22800.000000,22800.000000,274642
2020-10-14,22800.000000,22800.000000,22050.000000,22350.000000,22350.000000,188480
2020-10-15,22050.000000,22200.000000,21400.000000,21800.000000,21800.000000,254815
2020-10-16,21800.000000,22100.000000,21300.000000,21700.000000,21700.000000,208552
2020-10-19,22150.000000,22450.000000,21600.000000,21700.000000,21700.000000,321471
2020-10-20,21700.000000,21700.000000,21200.000000,21500.000000,21500.000000,190029
2020-10-21,21500.000000,21600.000000,20800.000000,21400.000000,21400.000000,196645
2020-10-22,21200.000000,21350.000000,21000.000000,21200.000000,21200.000000,192676
2020-10-23,21250.000000,21300.000000,20600.000000,20800.000000,20800.000000,277185
2020-10-26,20650.000000,20650.000000,20200.000000,20350.000000,20350.000000,190675
2020-10-27,20000.000000,20500.000000,19600.000000,20100.000000,20100.000000,211581
2020-10-28,20000.000000,20600.000000,19900.000000,20600.000000,20600.000000,140623
2020-10-29,20200.000000,20600.000000,20050.000000,20450.000000,20450.000000,149115
2020-10-30,20500.000000,20550.000000,19950.000000,20100.000000,20100.000000,167710
